Postnummer,Poststedsnavn,Kategori,Primærkommunenummer,Primærkommunenavn,Primærfylkenummer,Primærfylke,X_gateadresser,Y_gateadresser,X_postbokser,Y_postbokser,Latitude_gateadresser,Longitude_gateadresser,Latitude_postbokser,Longitude_postbokser
7025,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7039194,266879,,,63.4047968076005,10.3298035697163,,
7026,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7036930,266663,,,63.384404254095,10.3287939481329,,
7027,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7037427,268434,,,63.3900030036428,10.3633895823924,,
7028,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7037169,268907,,,63.3880015513438,10.3731956551012,,
7029,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7035941,268417,,,63.3766990707546,10.3651985821259,,
7030,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7040707,270370,,,63.4205959371521,10.3972938542505,,
7031,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7039159,270444,,,63.4067954299835,10.4009947656717,,
7032,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7039223,271120,,,63.4078023342056,10.4143943010728,,
7033,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7038542,271878,,,63.402195498808,10.4304941578689,,
7034,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7040231,270782,,,63.4166028071045,10.4062030634096,,
7035,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7038825,271362,,,63.4043969777952,10.4197932042464,,
7036,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7037294,271669,,,63.3908969528726,10.4281042041939,,
7037,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7037710,270856,,,63.3940975729767,10.4112924502405,,
7038,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7036891,270281,,,63.3864013046018,10.4009972449332,,
7039,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7031542,277163,,,63.3429020949255,10.5456979919234,,
7040,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7043849,273013,,,63.4503981272901,10.4455984118154,,
7041,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7043238,272960,,,63.4448981092678,10.4454092989105,,
7042,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7042407,271299,,,63.4364012926972,10.413407634582,,
7043,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7041998,271695,,,63.4329963222763,10.4219041833982,,
7044,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7042255,273430,,,63.4364030109792,10.4561987258139,,
7045,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7041888,273079,,,63.4328962844537,10.4497080474733,,
7046,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7040985,272899,,,63.4247030050043,10.4473969271111,,
7047,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7040543,274076,,,63.4214964950269,10.4715284394131,,
7048,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7039516,273907,,,63.4122010995538,10.469606861356,,
7049,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7038705,273042,,,63.4043960870802,10.4534907027464,,
7050,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7039675,271989,,,63.4124025489277,10.4310935503917,,
7051,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7040018,271403,,,63.4150959410954,10.4189055717896,,
7052,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7040824,271711,,,63.4225038361282,10.4239025582192,,
7053,RANHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7041767,275811,,,63.4335430866658,10.5044575212312,,
7054,RANHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7040286,277742,,,63.4215014340151,10.5450996509619,,
7055,RANHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7041002,277037,,,63.4274675878019,10.530020511893,,
7056,RANHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7040614,276403,,,63.4235988643898,10.5178999362341,,
7057,JONSVATNET,G,5001,TRONDHEIM,50,TRØNDELAG,7037561,277547,,,63.3969975513904,10.5449968515848,,
7058,CHARLOTTENLUND,G,5001,TRONDHEIM,50,TRØNDELAG,7040736,275150,,,63.4239022658216,10.4927041584313,,
7059,JAKOBSLI,G,5001,TRONDHEIM,50,TRØNDELAG,7039331,274913,,,63.4111822383039,10.4899502885645,,
7060,CHARLOTTENLUND,G,5001,TRONDHEIM,50,TRØNDELAG,7042079,275181,,,63.4359376000191,10.4914316926013,,
7061,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7041584,274012,,,63.4307694393052,10.4687770179019,,
7066,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7042947,272503,,,63.4420031232986,10.4366915620029,,
7067,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7042534,272023,,,63.4380014693968,10.4276904156525,,
7068,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7042275,272050,,,63.4357016886873,10.4285999325484,,
7069,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7039947,272875,,,63.4154013196867,10.4483934646448,,
7070,BOSBERG,G,5001,TRONDHEIM,50,TRØNDELAG,7041843,258029,,,63.4225942594249,10.1492455342365,,
7071,TRONDHEIM,G,5001,TRONDHEIM,50,TRØNDELAG,7038528,266966,,,63.3988962761095,10.3325096887609,,
7072,HEIMDAL,G,5001,TRONDHEIM,50,TRØNDELAG,7033162,268206,,,63.3517028435385,10.3650070347608,,
7074,SPONGDAL,G,5001,TRONDHEIM,50,TRØNDELAG,7034331,258324,,,63.3556161265791,10.1664708163895,,
7075,TILLER,G,5001,TRONDHEIM,50,TRØNDELAG,7035840,269348,,,63.3763979308781,10.3839039170099,,
7078,SAUPSTAD,G,5001,TRONDHEIM,50,TRØNDELAG,7034686,267839,,,63.3650975021044,10.3554931362666,,
7079,FLATÅSEN,G,5001,TRONDHEIM,50,TRØNDELAG,7035865,267242,,,63.3752555540509,10.341885912925,,
7080,HEIMDAL,G,5001,TRONDHEIM,50,TRØNDELAG,7033145,267778,,,63.3512730886706,10.3565069040378,,
7081,SJETNEMARKA,G,5001,TRONDHEIM,50,TRØNDELAG,7035005,269920,,,63.3692970385259,10.396505348602,,
7082,KATTEM,G,5001,TRONDHEIM,50,TRØNDELAG,7032532,266789,,,63.3451461259469,10.3376991197675,,
7083,LEINSTRAND,G,5001,TRONDHEIM,50,TRØNDELAG,7030364,265140,,,63.32467502194,10.3080309118738,,
7088,HEIMDAL,G,5001,TRONDHEIM,50,TRØNDELAG,7033713,267392,,,63.3561031310908,10.3479961600276,,
7089,HEIMDAL,G,5001,TRONDHEIM,50,TRØNDELAG,7033605,265502,,,63.3539025070189,10.3105062758946,,
7091,TILLER,G,5001,TRONDHEIM,50,TRØNDELAG,7034207,269526,,,63.3619044034234,10.3897990850503,,
7092,TILLER,G,5001,TRONDHEIM,50,TRØNDELAG,7033078,269204,,,63.3515969227327,10.3850061813395,,
7093,TILLER,G,5001,TRONDHEIM,50,TRØNDELAG,7031086,268151,,,63.3330963392777,10.3669063003796,,
7097,SAUPSTAD,G,5001,TRONDHEIM,50,TRØNDELAG,7034908,267098,,,63.3666012081665,10.3404053947121,,
7098,SAUPSTAD,G,5001,TRONDHEIM,50,TRØNDELAG,7035104,267935,,,63.3688990112976,10.3568013971275,,
7099,FLATÅSEN,G,5001,TRONDHEIM,50,TRØNDELAG,7035928,267679,,,63.376103571237,10.3505056101605,,
7100,RISSA,G,5054,INDRE FOSEN,50,TRØNDELAG,7060480,250011,,,63.5836803026485,9.959887181657,,
7101,RISSA,P,5054,INDRE FOSEN,50,TRØNDELAG,,,7060560,249933,,,63.5843404018559,9.95819505662539
7105,STADSBYGD,G,5054,INDRE FOSEN,50,TRØNDELAG,7052117,252197,,,63.5104472005286,10.0168608622309,,
7110,FEVÅG,G,5054,INDRE FOSEN,50,TRØNDELAG,7071892,245674,,,63.6825969802706,9.85439213917316,,
7111,HASSELVIKA,P,5054,INDRE FOSEN,50,TRØNDELAG,,,7066654,244236,,,63.6347397503027,9.83398439132852
7112,HASSELVIKA,G,5054,INDRE FOSEN,50,TRØNDELAG,7066654,244236,,,63.6347397503027,9.83398439132852,,
7113,HUSBYSJØEN,G,5054,INDRE FOSEN,50,TRØNDELAG,7078099,258859,,,63.74736660365,10.1103683419865,,
7114,RÅKVÅG,G,5054,INDRE FOSEN,50,TRØNDELAG,7079872,257297,,,63.7621443488319,10.0760700043055,,
7115,HUSBYSJØEN,P,5054,INDRE FOSEN,50,TRØNDELAG,,,7078576,260008,,,63.7524183219327,10.1328299518055
7116,RÅKVÅG,P,5054,INDRE FOSEN,50,TRØNDELAG,,,7079874,256946,,,63.7619195414293,10.0689775079289
7119,STADSBYGD,P,5054,INDRE FOSEN,50,TRØNDELAG,,,7051902,252287,,,63.5085877261936,10.0189982124809
7120,LEKSVIK,G,5054,INDRE FOSEN,50,TRØNDELAG,7067962,283549,,,63.6727371970104,10.623203998512,,
7121,LEKSVIK,P,5054,INDRE FOSEN,50,TRØNDELAG,,,7068004,283667,,,63.6731854391308,10.6255236616426
7125,VANVIKAN,G,5054,INDRE FOSEN,50,TRØNDELAG,7056115,262714,,,63.5533865491916,10.2214578816613,,
7126,VANVIKAN,P,5054,INDRE FOSEN,50,TRØNDELAG,,,7056120,262763,,,63.553464062702,10.2224330384006
7127,OPPHAUG,P,5057,ØRLAND,50,TRØNDELAG,,,7077501,237839,,,63.7269795101685,9.68726479446859
7129,BREKSTAD,P,5057,ØRLAND,50,TRØNDELAG,,,7073858,236074,,,63.693108521515,9.65784017574452
7130,BREKSTAD,G,5057,ØRLAND,50,TRØNDELAG,7073146,236390,,,63.6869829784447,9.66540307364207,,
7140,OPPHAUG,G,5057,ØRLAND,50,TRØNDELAG,7077527,237917,,,63.7272699518071,9.68879362058951,,
7142,UTHAUG,G,5057,ØRLAND,50,TRØNDELAG,7077822,233182,,,63.7263469540165,9.59284125241624,,
7150,STORFOSNA,G,5057,ØRLAND,50,TRØNDELAG,7071580,223423,,,63.6630616482031,9.4072262803856,,
7151,STORFOSNA,P,5057,ØRLAND,50,TRØNDELAG,,,,,,,,
7152,KRÅKVÅG,G,5057,ØRLAND,50,TRØNDELAG,7069272,219680,,,63.6394962598801,9.33610242272804,,
7153,GARTEN,G,5057,ØRLAND,50,TRØNDELAG,7068678,228664,,,63.6412066512533,9.51763742155352,,
7156,LEKSA,G,5059,ORKLAND,50,TRØNDELAG,7063194,222289,,,63.5872712049565,9.39923968033847,,
7159,BJUGN,P,5057,ØRLAND,50,TRØNDELAG,,,7081171,244268,,,63.764512611838,9.81087245313358
7160,BJUGN,G,5057,ØRLAND,50,TRØNDELAG,7081217,244161,,,63.7648458184809,9.80863630311494,,
7164,LYSØYSUNDET,P,5057,ØRLAND,50,TRØNDELAG,,,7094315,248247,,,63.884873943916,9.86983500592581
7165,OKSVOLL,G,5057,ØRLAND,50,TRØNDELAG,7087260,238289,,,63.8145185965055,9.67990235701641,,
7166,TARVA,G,5057,ØRLAND,50,TRØNDELAG,7086282,225752,,,63.7961999893898,9.42819497115906,,
7167,VALLERSUND,G,5057,ØRLAND,50,TRØNDELAG,7092257,242101,,,63.8620006862423,9.74866204525963,,
7168,LYSØYSUNDET,G,5057,ØRLAND,50,TRØNDELAG,7094309,247972,,,63.8846220601988,9.86426800624135,,
7169,ÅFJORD,P,5058,ÅFJORD,50,TRØNDELAG,,,7101344,266244,,,63.9602422974203,10.2242815965698
7170,ÅFJORD,G,5058,ÅFJORD,50,TRØNDELAG,7101392,266267,,,63.9606869963931,10.2246762306342,,
7174,REVSNES,P,5058,ÅFJORD,50,TRØNDELAG,,,7110644,258713,,,64.0382547865731,10.0563924723212
7175,STOKKØY,P,5058,ÅFJORD,50,TRØNDELAG,,,7111811,256940,,,64.0474506055036,10.0183657358593
7176,LINESØYA,G,5058,ÅFJORD,50,TRØNDELAG,7109629,251237,,,64.0239043323671,9.90559783705668,,
7177,REVSNES,G,5058,ÅFJORD,50,TRØNDELAG,7110590,258763,,,64.0378067554767,10.0574979417941,,
7178,STOKKØY,G,5058,ÅFJORD,50,TRØNDELAG,7111811,256940,,,64.0474506055036,10.0183657358593,,
7180,ROAN,G,5058,ÅFJORD,50,TRØNDELAG,7124952,268251,,,64.1727119202536,10.2290636606117,,
7181,ROAN,P,5058,ÅFJORD,50,TRØNDELAG,,,7124995,268057,,,64.1729660673667,10.225020286227
7190,BESSAKER,G,5058,ÅFJORD,50,TRØNDELAG,7132716,273161,,,64.2454161863088,10.3179947251486,,
7194,BRANDSFJORD,G,5058,ÅFJORD,50,TRØNDELAG,7125956,277684,,,64.1879021134833,10.4210097559128,,
7200,KYRKSÆTERØRA,G,5055,HEIM,50,TRØNDELAG,7031625,203888,,,63.2905620562334,9.08903337851121,,
7201,KYRKSÆTERØRA,P,5055,HEIM,50,TRØNDELAG,,,7031967,203665,,,63.2934309392242,9.08398234071067
7203,VINJEØRA,G,5055,HEIM,50,TRØNDELAG,7022762,197795,,,63.2063744159197,8.98473917276314,,
7206,HELLANDSJØEN,G,5055,HEIM,50,TRØNDELAG,7044720,199672,,,63.4039368104861,8.98095292402083,,
7207,YTRE SNILLFJORD,G,5055,HEIM,50,TRØNDELAG,7037805,214345,,,63.354234636529,9.28554662618898,,
7211,KORSVEGEN,P,5028,MELHUS,50,TRØNDELAG,,,7012894,253348,,,63.1605302268078,10.1000649043788
7212,KORSVEGEN,G,5028,MELHUS,50,TRØNDELAG,7012847,253350,,,63.1601113080876,10.1001755697901,,
7213,GÅSBAKKEN,G,5028,MELHUS,50,TRØNDELAG,7008181,247296,,,63.1142024474705,9.98767370060072,,
7221,MELHUS,P,5028,MELHUS,50,TRØNDELAG,,,7026084,263438,,,63.285272392705,10.2804477562598
7223,MELHUS,P,5028,MELHUS,50,TRØNDELAG,,,7026084,263438,,,63.285272392705,10.2804477562598
7224,MELHUS,G,5028,MELHUS,50,TRØNDELAG,7026299,263200,,,63.2870383746957,10.2754034619784,,
7227,GIMSE,G,5028,MELHUS,50,TRØNDELAG,7025054,261537,,,63.2748011242751,10.2441983160937,,
7228,KVÅL,G,5028,MELHUS,50,TRØNDELAG,7020090,263064,,,63.2314123034363,10.2817949612035,,
7231,LUNDAMO,P,5028,MELHUS,50,TRØNDELAG,,,7011289,262438,,,63.1522782431648,10.2822364037831
7232,LUNDAMO,G,5028,MELHUS,50,TRØNDELAG,7011264,262604,,,63.1521639167908,10.2855560370669,,
7234,LER,G,5028,MELHUS,50,TRØNDELAG,7016302,263785,,,63.1980038814586,10.3016066331555,,
7235,LER,P,5028,MELHUS,50,TRØNDELAG,,,7016274,263776,,,63.1977475196153,10.3014690323443
7236,HOVIN I GAULDAL,G,5028,MELHUS,50,TRØNDELAG,7006317,259103,,,63.1055974218867,10.2236091320805,,
7238,HOVIN I GAULDAL,P,5028,MELHUS,50,TRØNDELAG,,,7006566,259207,,,63.1078937786388,10.225296373927
7239,HITRA,P,5056,HITRA,50,TRØNDELAG,,,7066536,201481,,,63.6001713458974,8.97594842313833
7240,HITRA,G,5056,HITRA,50,TRØNDELAG,7067257,201233,,,63.6063968631406,8.96960944389656,,
7241,ANSNES,G,5056,HITRA,50,TRØNDELAG,7070644,202789,,,63.6379375229549,8.99440792678666,,
7242,KNARRLAGSUND,G,5056,HITRA,50,TRØNDELAG,7073153,207183,,,63.6640040724629,9.07793982790409,,
7243,KVENVÆR,G,5056,HITRA,50,TRØNDELAG,7061888,171800,,,63.532467906908,8.39121581728017,,
7244,KNARRLAGSUND,P,5056,HITRA,50,TRØNDELAG,,,7073253,207037,,,63.6647755347763,9.07481910410222
7245,KVENVÆR,P,5056,HITRA,50,TRØNDELAG,,,7062005,171743,,,63.5334582460684,8.389834741488
7246,SANDSTAD,G,5056,HITRA,50,TRØNDELAG,7057350,206592,,,63.5224449801125,9.09547944735249,,
7247,HESTVIKA,G,5056,HITRA,50,TRØNDELAG,7061811,212014,,,63.5667153902529,9.19579482307066,,
7250,MELANDSJØ,G,5056,HITRA,50,TRØNDELAG,7070888,189630,,,63.6288014199991,8.72989920860058,,
7252,DOLMØY,G,5056,HITRA,50,TRØNDELAG,7072770,194410,,,63.6497590126007,8.82212453253908,,
7255,SUNDLANDET,G,5056,HITRA,50,TRØNDELAG,7054084,210510,,,63.4965015534954,9.17979242176789,,
7256,HEMNSKJELA,G,5056,HITRA,50,TRØNDELAG,7054601,209739,,,63.5004886245418,9.16344277521744,,
7257,SNILLFJORD,G,5059,ORKLAND,50,TRØNDELAG,7041986,225335,,,63.4001964677419,9.49699722818731,,
7259,SNILLFJORD,P,5059,ORKLAND,50,TRØNDELAG,,,7042393,227248,,,63.4052996990231,9.5344212565476
7260,SISTRANDA,G,5014,FRØYA,50,TRØNDELAG,7081096,195768,,,63.7252213077659,8.8331980658346,,
7261,SISTRANDA,P,5014,FRØYA,50,TRØNDELAG,,,7081530,195534,,,63.7288912413917,8.8276407438926
7263,HAMARVIK,G,5014,FRØYA,50,TRØNDELAG,7078077,194173,,,63.6969035775432,8.80700552057959,,
7264,HAMARVIK,P,5014,FRØYA,50,TRØNDELAG,,,7078902,194863,,,63.704862602797,8.81926971115587
7266,KVERVA,G,5014,FRØYA,50,TRØNDELAG,7080235,180852,,,63.7043375743311,8.53486759226718,,
7267,KVERVA,P,5014,FRØYA,50,TRØNDELAG,,,7080236,182247,,,63.7056075537215,8.56291015759756
7268,TITRAN,G,5014,FRØYA,50,TRØNDELAG,7077343,169176,,,63.667792304517,8.30635898608085,,
7270,DYRVIK,G,5014,FRØYA,50,TRØNDELAG,7084679,195553,,,63.7570038779691,8.82186904356136,,
7273,NORDDYRØY,G,5014,FRØYA,50,TRØNDELAG,7089880,189145,,,63.7977874888024,8.68236425820222,,
7274,NORDDYRØY,P,5014,FRØYA,50,TRØNDELAG,,,7090002,189107,,,63.7988420255966,8.68135306939676
7280,SULA,B,5014,FRØYA,50,TRØNDELAG,7096256,178704,7096353,178718,63.8452309727083,8.45856884493258,63.8461086504581,8.45864997130913
7282,BOGØYVÆR,G,5014,FRØYA,50,TRØNDELAG,7098658,183483,,,63.8710040585571,8.55019584322468,,
7284,MAUSUND,B,5014,FRØYA,50,TRØNDELAG,7097723,189001,7097768,189028,63.8676157572296,8.66368995775977,63.8680411355014,8.6641452913248
7285,GJÆSINGEN,G,5014,FRØYA,50,TRØNDELAG,7103275,201178,,,63.9277769156474,8.89927920849028,,
7286,SØRBURØY,G,5014,FRØYA,50,TRØNDELAG,7107982,210551,,,63.9776982910869,9.08049640537521,,
7287,SAUØY,G,5014,FRØYA,50,TRØNDELAG,7109992,215346,,,63.9995982390799,9.17419796802608,,
7288,SOKNEDAL,G,5027,MIDTRE GAULDAL,50,TRØNDELAG,6989258,256023,,,62.9509654017995,10.1880667637618,,
7289,SOKNEDAL,P,5027,MIDTRE GAULDAL,50,TRØNDELAG,,,6989258,256098,,,62.9510156851746,10.1895397522159
7290,STØREN,G,5027,MIDTRE GAULDAL,50,TRØNDELAG,6998691,261654,,,63.0390761632133,10.2850566476624,,
7291,STØREN,P,5027,MIDTRE GAULDAL,50,TRØNDELAG,,,6999688,261635,,,63.0479816687472,10.2832376891279
7295,ROGNES,G,5027,MIDTRE GAULDAL,50,TRØNDELAG,6994519,269862,,,63.0070545491046,10.4526315026479,,
7298,BUDALEN,G,5027,MIDTRE GAULDAL,50,TRØNDELAG,6980536,270426,,,62.8823009058377,10.4831001858937,,
7300,ORKANGER,G,5059,ORKLAND,50,TRØNDELAG,7030124,242100,,,63.3066803946285,9.85025652079463,,
7301,ORKANGER,P,5059,ORKLAND,50,TRØNDELAG,,,7029126,241728,,,63.2974917729409,9.84446295781001
7302,ORKANGER,P,5059,ORKLAND,50,TRØNDELAG,,,7029126,241728,,,63.2974917729409,9.84446295781001
7303,ORKANGER,G,5059,ORKLAND,50,TRØNDELAG,7036219,246457,,,63.364277815108,9.9272364613605,,
7310,GJØLME,G,5059,ORKLAND,50,TRØNDELAG,7031334,240172,,,63.3161027274402,9.80999549588973,,
7315,LENSVIK,P,5059,ORKLAND,50,TRØNDELAG,,,7052203,242725,,,63.5044818896301,9.82716049469792
7316,LENSVIK,G,5059,ORKLAND,50,TRØNDELAG,7053220,241883,,,63.5129609183607,9.8086596593608,,
7318,AGDENES,G,5059,ORKLAND,50,TRØNDELAG,7065762,234388,,,63.619503397231,9.63760495749173,,
7319,AGDENES,P,5059,ORKLAND,50,TRØNDELAG,,,7064970,238052,,,63.6151600728946,9.71251485887611
7320,FANNREM,G,5059,ORKLAND,50,TRØNDELAG,7025797,240015,,,63.266498395224,9.81579490084564,,
7321,FANNREM,P,5059,ORKLAND,50,TRØNDELAG,,,7025770,239411,,,63.2658191023554,9.80385364395
7327,SVORKMO,G,5059,ORKLAND,50,TRØNDELAG,7015336,235462,,,63.1696809782481,9.74251051463569,,
7329,SVORKMO,P,5059,ORKLAND,50,TRØNDELAG,,,7018547,236998,,,63.1995038418327,9.76769516046853
7331,LØKKEN VERK,P,5059,ORKLAND,50,TRØNDELAG,,,7010705,233194,,,63.1266234733602,9.70523633910528
7332,LØKKEN VERK,G,5059,ORKLAND,50,TRØNDELAG,7010616,233184,,,63.1258207088256,9.70518416475998,,
7333,STORÅS,P,5059,ORKLAND,50,TRØNDELAG,,,,,,,,
7334,STORÅS,G,5059,ORKLAND,50,TRØNDELAG,7007681,227410,,,63.0952844385591,9.59609363028048,,
7335,JERPSTAD,G,5059,ORKLAND,50,TRØNDELAG,6994781,233681,,,62.9846664514786,9.74065274548793,,
7336,MELDAL,G,5059,ORKLAND,50,TRØNDELAG,7001844,232876,,,63.0471986984373,9.71339296350718,,
7338,MELDAL,P,5059,ORKLAND,50,TRØNDELAG,,,7001789,232643,,,63.0465353384665,9.70889458864424
7340,OPPDAL,G,5021,OPPDAL,50,TRØNDELAG,6951605,227596,,,62.5943120505186,9.69119957490529,,
7341,OPPDAL,P,5021,OPPDAL,50,TRØNDELAG,,,6951663,227702,,,62.5949085507744,9.6931620865838
7342,LØNSET,G,5021,OPPDAL,50,TRØNDELAG,6951887,209694,,,62.5832031066349,9.34379462676586,,
7343,VOGNILL,G,5021,OPPDAL,50,TRØNDELAG,6954442,221604,,,62.615196368129,9.57039966796657,,
7344,OPPDAL,G,5021,OPPDAL,50,TRØNDELAG,6948220,224762,,,62.5619616270997,9.64171864552284,,
7345,DRIVDALEN,G,5021,OPPDAL,50,TRØNDELAG,6940057,220947,,,62.4861622342596,9.58114565151489,,
7346,OPPDAL,G,5021,OPPDAL,50,TRØNDELAG,6955028,232502,,,62.6284936583449,9.78095112881748,,
7347,OPPDAL,G,5021,OPPDAL,50,TRØNDELAG,6957709,237747,,,62.6562276113605,9.87864884219642,,
7350,BUVIKA,G,5029,SKAUN,50,TRØNDELAG,7029472,258841,,,63.312510601061,10.1840528203904,,
7351,BUVIKA,P,5029,SKAUN,50,TRØNDELAG,,,7029503,258916,,,63.3128383243033,10.1854978448581
7353,BØRSA,G,5029,SKAUN,50,TRØNDELAG,7031492,253219,,,63.3267441929634,10.0691777135846,,
7354,VIGGJA,G,5029,SKAUN,50,TRØNDELAG,7033851,249465,,,63.3452278267342,9.99083626926545,,
7355,EGGKLEIVA,G,5029,SKAUN,50,TRØNDELAG,7026517,251867,,,63.2813264127749,10.0499418382469,,
7356,SKAUN,P,5029,SKAUN,50,TRØNDELAG,,,7023131,251798,,,63.2510028279597,10.0537691274965
7357,SKAUN,G,5029,SKAUN,50,TRØNDELAG,7023191,251732,,,63.2514937055311,10.0523677139559,,
7358,BØRSA,P,5029,SKAUN,50,TRØNDELAG,,,7031170,253034,,,63.3237374251153,10.0659918213748
7361,RØROS,P,5025,RØROS,50,TRØNDELAG,,,6943352,314913,,,62.5745113543125,11.3969019044663
7370,BREKKEBYGD,G,5025,RØROS,50,TRØNDELAG,6950232,339411,,,62.6476297549341,11.8663937992744,,
7372,GLÅMOS,G,5025,RØROS,50,TRØNDELAG,6954339,316641,,,62.6737972642322,11.4186025784591,,
7374,RØROS,G,5025,RØROS,50,TRØNDELAG,6943409,314262,,,62.5746954414095,11.3841967792386,,
7375,RØROS,G,5025,RØROS,50,TRØNDELAG,6940812,315566,,,62.552083805152,11.4123292034444,,
7380,ÅLEN,G,5026,HOLTÅLEN,50,TRØNDELAG,6973379,311715,,,62.841852111902,11.3013008433787,,
7383,HALTDALEN,G,5026,HOLTÅLEN,50,TRØNDELAG,6983296,304108,,,62.9266625302031,11.1405976282164,,
7384,ÅLEN,P,5026,HOLTÅLEN,50,TRØNDELAG,,,6973377,311765,,,62.8418599534322,11.30228286188
7386,SINGSÅS,P,5027,MIDTRE GAULDAL,50,TRØNDELAG,,,6986612,279580,,,62.942324000575,10.6545160220726
7387,SINGSÅS,G,5027,MIDTRE GAULDAL,50,TRØNDELAG,6988020,283205,,,62.9571035981727,10.7238993249795,,
7388,SINGSÅS,P,5027,MIDTRE GAULDAL,50,TRØNDELAG,,,6986612,279580,,,62.942324000575,10.6545160220726
7391,RENNEBU,G,5022,RENNEBU,50,TRØNDELAG,6976364,245973,,,62.8287999658755,10.010408135571,,
7392,RENNEBU,G,5022,RENNEBU,50,TRØNDELAG,6979078,237806,,,62.8472987255606,9.84649693300217,,
7393,RENNEBU,G,5022,RENNEBU,50,TRØNDELAG,6981873,237693,,,62.8722024583305,9.83989316795219,,
7397,RENNEBU,G,5022,RENNEBU,50,TRØNDELAG,6968058,242907,,,62.7523956314707,9.96319136252193,,
7398,RENNEBU,G,5022,RENNEBU,50,TRØNDELAG,6964139,245989,,,62.7194990114319,10.0292084215961,,
7399,RENNEBU,P,5022,RENNEBU,50,TRØNDELAG,,,6976369,246028,,,62.8288828665584,10.0114759654194
7400,TRONDHEIM,P,5001,TRONDHEIM,50,TRØNDELAG,,,7042000,270279,,,63.4321041792611,10.3936166052635
7401,TRONDHEIM,P,5001,TRONDHEIM,50,TRØNDELAG,,,7042000,270279,,,63.4321041792611,10.3936166052635
7402,TRONDHEIM,P,5001,TRONDHEIM,50,TRØNDELAG,,,7042000,270279,,,63.4321041792611,10.3936166052635
7403,TRONDHEIM,P,5001,TRONDHEIM,50,TRØNDELAG,,,7042000,270279,,,63.4321041792611,10.3936166052635
7404,TRONDHEIM,P,5001,TRONDHEIM,50,TRØNDELAG,,,7042000,270279,,,63.4321041792611,10.3936166052635
7405,TRONDHEIM,P,5001,TRONDHEIM,50,TRØNDELAG,,,7042000,270279,,,63.4321041792611,10.3936166052635
7406,TRONDHEIM,P,5001,TRONDHEIM,50,TRØNDELAG,,,7042000,270279,,,63.4321041792611,10.3936166052635
7407,TRONDHEIM,P,5001,TRONDHEIM,50,TRØNDELAG,,,7042000,270279,,,63.4321041792611,10.3936166052635
7408,TRONDHEIM,P,5001,TRONDHEIM,50,TRØNDELAG,,,7042000,270279,,,63.4321041792611,10.3936166052635
7409,TRONDHEIM,P,5001,TRONDHEIM,50,TRØNDELAG,,,7042000,270279,,,63.4321041792611,10.3936166052635
7410,TRONDHEIM,P,5001,TRONDHEIM,50,TRØNDELAG,,,7042000,270279,,,63.4321041792611,10.3936166052635
7411,TRONDHEIM,P,5001,TRONDHEIM,50,TRØNDELAG,,,7042000,270279,,,63.4321041792611,10.3936166052635
7412,TRONDHEIM,P,5001,TRONDHEIM,50,TRØNDELAG,,,7042000,270279,,,63.4321041792611,10.3936166052635
